created_at,tweet_id,retweet_count,favorite_count
Thu Jan 07 18:41:01 +0000 2016,685169283572338688,1620,4489
Thu Jan 07 05:28:35 +0000 2016,684969860808454144,421,2374
Thu Jan 07 04:48:36 +0000 2016,684959798585110529,3487,7004
Thu Jan 07 03:30:07 +0000 2016,684940049151070208,1191,3523
Thu Jan 07 02:38:10 +0000 2016,684926975086034944,552,3849
Thu Jan 07 01:49:14 +0000 2016,684914660081053696,1662,3848
Thu Jan 07 00:59:40 +0000 2016,684902183876321280,605,2053
Wed Jan 06 23:33:58 +0000 2016,684880619965411328,936,2305
Wed Jan 06 20:16:44 +0000 2016,684830982659280897,24514,38551
Wed Jan 06 18:14:31 +0000 2016,684800227459624960,1124,2979
Wed Jan 06 04:38:35 +0000 2016,684594889858887680,4016,9843
Wed Jan 06 04:11:43 +0000 2016,684588130326986752,1592,4489
Wed Jan 06 02:49:55 +0000 2016,684567543613382656,1418,3312
Wed Jan 06 00:54:18 +0000 2016,684538444857667585,1085,2915
Tue Jan 05 21:06:19 +0000 2016,684481074559381504,1320,4249
Tue Jan 05 19:42:51 +0000 2016,684460069371654144,628,2169
Tue Jan 05 05:14:53 +0000 2016,684241637099323392,3727,8999
Tue Jan 05 04:11:44 +0000 2016,684225744407494656,239,1369
Tue Jan 05 04:00:18 +0000 2016,684222868335505415,1563,4225
Tue Jan 05 02:30:55 +0000 2016,684200372118904832,1177,2394
Tue Jan 05 02:09:54 +0000 2016,684195085588783105,595,2108
Tue Jan 05 01:44:52 +0000 2016,684188786104872960,1343,3831
Tue Jan 05 01:00:50 +0000 2016,684177701129875456,764,2215
Mon Jan 04 23:02:22 +0000 2016,684147889187209216,1703,3265
Mon Jan 04 21:23:02 +0000 2016,684122891630342144,539,2176
Mon Jan 04 19:43:10 +0000 2016,684097758874210310,1621,4515
Mon Jan 04 03:50:08 +0000 2016,683857920510050305,1262,4163
Mon Jan 04 03:28:54 +0000 2016,683852578183077888,397,2111
Mon Jan 04 03:18:23 +0000 2016,683849932751646720,1116,2896
Mon Jan 04 02:18:42 +0000 2016,683834909291606017,1265,2880
Mon Jan 04 01:53:37 +0000 2016,683828599284170753,1195,3053
Sun Jan 03 22:14:26 +0000 2016,683773439333797890,1533,3684
Sun Jan 03 20:12:10 +0000 2016,683742671509258241,3781,7162
Sun Jan 03 05:11:12 +0000 2016,683515932363329536,3291,8058
Sun Jan 03 04:01:13 +0000 2016,683498322573824003,1095,3469
Sun Jan 03 02:53:17 +0000 2016,683481228088049664,1118,2878
Sun Jan 03 01:39:57 +0000 2016,683462770029932544,761,2676
Sun Jan 03 00:47:59 +0000 2016,683449695444799489,1837,4290
Sat Jan 02 20:58:09 +0000 2016,683391852557561860,2702,8356
Sat Jan 02 18:43:31 +0000 2016,683357973142474752,1059,3238
Sat Jan 02 04:27:31 +0000 2016,683142553609318400,1173,3162
Sat Jan 02 02:23:45 +0000 2016,683111407806746624,1034,3736
Sat Jan 02 01:33:43 +0000 2016,683098815881154561,736,2361
Sat Jan 02 00:14:32 +0000 2016,683078886620553216,634,2176
Fri Jan 01 21:00:32 +0000 2016,683030066213818368,832,2370
Fri Jan 01 16:30:13 +0000 2016,682962037429899265,15043,26239
Fri Jan 01 06:22:03 +0000 2016,682808988178739200,210,1953
Fri Jan 01 05:00:24 +0000 2016,682788441537560576,1258,2706
Fri Jan 01 02:29:49 +0000 2016,682750546109968385,494,1674
Thu Dec 31 22:57:47 +0000 2015,682697186228989953,397,1440
Thu Dec 31 20:39:41 +0000 2015,682662431982772225,1207,3326
Thu Dec 31 19:05:54 +0000 2015,682638830361513985,675,2266
Thu Dec 31 05:14:01 +0000 2015,682429480204398592,1320,3769
Thu Dec 31 03:43:31 +0000 2015,682406705142087680,2019,8319
Thu Dec 31 02:52:40 +0000 2015,682393905736888321,773,2441
Thu Dec 31 02:33:29 +0000 2015,682389078323662849,518,1828
Wed Dec 30 20:54:22 +0000 2015,682303737705140231,1135,3389
Wed Dec 30 17:58:40 +0000 2015,682259524040966145,1375,4578
Wed Dec 30 16:51:48 +0000 2015,682242692827447297,1341,3566
Wed Dec 30 06:37:25 +0000 2015,682088079302213632,11271,20108
Wed Dec 30 04:44:28 +0000 2015,682059653698686977,1915,5442
Wed Dec 30 03:55:29 +0000 2015,682047327939461121,1088,3525
Wed Dec 30 02:54:35 +0000 2015,682032003584274432,2294,7223
Wed Dec 30 01:00:03 +0000 2015,682003177596559360,1722,3464
Tue Dec 29 23:32:35 +0000 2015,681981167097122816,1161,3043
Tue Dec 29 17:36:07 +0000 2015,681891461017812993,951,2706
Tue Dec 29 04:31:49 +0000 2015,681694085539872773,4581,14010
Tue Dec 29 03:33:58 +0000 2015,681679526984871937,499,1923
Tue Dec 29 01:52:46 +0000 2015,681654059175129088,1045,2903
Mon Dec 28 23:00:52 +0000 2015,681610798867845120,533,2100
Mon Dec 28 20:57:50 +0000 2015,681579835668455424,1489,3893
Mon Dec 28 17:12:42 +0000 2015,681523177663676416,6620,15749
Mon Dec 28 05:07:27 +0000 2015,681340665377193984,313,1803
Mon Dec 28 05:02:37 +0000 2015,681339448655802368,4598,10202
Mon Dec 28 03:46:05 +0000 2015,681320187870711809,863,2918
Mon Dec 28 02:35:15 +0000 2015,681302363064414209,2072,4347
Mon Dec 28 02:15:26 +0000 2015,681297372102656000,1091,3490
Mon Dec 28 01:12:59 +0000 2015,681281657291280384,1258,3520
Sun Dec 27 23:53:05 +0000 2015,681261549936340994,308,1597
Sun Dec 27 22:37:04 +0000 2015,681242418453299201,624,1645
Sun Dec 27 21:52:07 +0000 2015,681231109724700672,540,2629
Sun Dec 27 19:22:30 +0000 2015,681193455364796417,1691,4077
Sun Dec 27 04:37:44 +0000 2015,680970795137544192,749,2665
Sun Dec 27 03:51:18 +0000 2015,680959110691590145,2243,4986
Sun Dec 27 02:36:20 +0000 2015,680940246314430465,1225,3544
Sun Dec 27 02:15:25 +0000 2015,680934982542561280,497,2285
Sun Dec 27 00:49:49 +0000 2015,680913438424612864,705,2609
Sat Dec 26 23:15:17 +0000 2015,680889648562991104,418,1945
Sat Dec 26 19:43:36 +0000 2015,680836378243002368,1513,3766
Sat Dec 26 17:41:07 +0000 2015,680805554198020098,751,2370
Sat Dec 26 17:25:59 +0000 2015,680801747103793152,925,2600
Sat Dec 26 17:12:55 +0000 2015,680798457301471234,1182,3134
Sat Dec 26 04:41:15 +0000 2015,680609293079592961,816,2906
Sat Dec 26 03:00:19 +0000 2015,680583894916304897,1514,3939
Fri Dec 25 21:18:05 +0000 2015,680497766108381184,2162,4639
Fri Dec 25 21:06:00 +0000 2015,680494726643068929,542,1879
Fri Dec 25 19:39:43 +0000 2015,680473011644985345,844,2778
Fri Dec 25 17:30:01 +0000 2015,680440374763077632,564,1583
Fri Dec 25 03:00:14 +0000 2015,680221482581123072,329,1598
Fri Dec 25 02:01:30 +0000 2015,680206703334408192,1323,3115
Fri Dec 25 01:00:07 +0000 2015,680191257256136705,577,2356
Fri Dec 25 00:00:11 +0000 2015,680176173301628928,1760,4263
Thu Dec 24 23:00:17 +0000 2015,680161097740095489,828,2538
Thu Dec 24 22:00:10 +0000 2015,680145970311643136,1972,3955
Thu Dec 24 21:00:12 +0000 2015,680130881361686529,1078,2519
Thu Dec 24 20:00:22 +0000 2015,680115823365742593,1028,2972
Thu Dec 24 19:00:23 +0000 2015,680100725817409536,1554,3891
Thu Dec 24 18:00:19 +0000 2015,680085611152338944,10034,13959
Thu Dec 24 17:00:27 +0000 2015,680070545539371008,994,2818
Thu Dec 24 16:00:30 +0000 2015,680055455951884288,8067,18278
Thu Dec 24 04:11:37 +0000 2015,679877062409191424,726,2155
Thu Dec 24 03:55:21 +0000 2015,679872969355714560,749,2365
Thu Dec 24 03:12:15 +0000 2015,679862121895714818,706,2678
Thu Dec 24 02:42:51 +0000 2015,679854723806179328,1402,3143
Thu Dec 24 02:02:12 +0000 2015,679844490799091713,887,2593
Thu Dec 24 00:58:27 +0000 2015,679828447187857408,15839,39726
Wed Dec 23 21:37:40 +0000 2015,679777920601223168,1281,3390
Wed Dec 23 18:51:56 +0000 2015,679736210798047232,918,2311
Wed Dec 23 18:25:38 +0000 2015,679729593985699840,937,2367
Wed Dec 23 17:55:32 +0000 2015,679722016581222400,539,1817
Wed Dec 23 05:13:38 +0000 2015,679530280114372609,2347,5208
Wed Dec 23 05:03:47 +0000 2015,679527802031484928,823,2892
Wed Dec 23 03:58:25 +0000 2015,679511351870550016,1461,3711
Wed Dec 23 03:26:43 +0000 2015,679503373272485890,1673,3484
Wed Dec 23 01:37:45 +0000 2015,679475951516934144,728,2304
Wed Dec 23 00:45:35 +0000 2015,679462823135686656,21324,34856
Tue Dec 22 20:59:10 +0000 2015,679405845277462528,1364,2594
Tue Dec 22 04:35:49 +0000 2015,679158373988876288,9193,23568
Tue Dec 22 03:57:37 +0000 2015,679148763231985668,1163,3028
Tue Dec 22 02:52:45 +0000 2015,679132435750195208,1314,3253
Tue Dec 22 01:28:25 +0000 2015,679111216690831360,2893,6514
Mon Dec 21 22:15:18 +0000 2015,679062614270468097,9299,18712
Mon Dec 21 21:15:11 +0000 2015,679047485189439488,781,2460
Mon Dec 21 18:10:50 +0000 2015,679001094530465792,1378,3075
Mon Dec 21 17:33:48 +0000 2015,678991772295516161,1333,2537
Mon Dec 21 16:04:13 +0000 2015,678969228704284672,528,1796
Mon Dec 21 04:52:53 +0000 2015,678800283649069056,1018,2810
Mon Dec 21 04:44:55 +0000 2015,678798276842360832,1350,3804
Mon Dec 21 03:12:08 +0000 2015,678774928607469569,1043,3037
Mon Dec 21 02:41:11 +0000 2015,678767140346941444,1553,3864
Mon Dec 21 02:30:45 +0000 2015,678764513869611008,544,1788
Mon Dec 21 01:53:54 +0000 2015,678755239630127104,3741,7802
Mon Dec 21 00:53:29 +0000 2015,678740035362037760,1926,4099
Sun Dec 20 22:46:44 +0000 2015,678708137298427904,2753,6082
Sun Dec 20 20:38:24 +0000 2015,678675843183484930,1680,3155
Sun Dec 20 18:29:43 +0000 2015,678643457146150913,489,2250
Sun Dec 20 05:25:42 +0000 2015,678446151570427904,1785,4358
Sun Dec 20 03:58:55 +0000 2015,678424312106393600,2880,5916
Sun Dec 20 03:02:53 +0000 2015,678410210315247616,2072,4640
Sun Dec 20 02:20:55 +0000 2015,678399652199309312,30742,61794
Sun Dec 20 02:09:34 +0000 2015,678396796259975168,478,1731
Sun Dec 20 01:38:42 +0000 2015,678389028614488064,473,2044
Sun Dec 20 01:03:46 +0000 2015,678380236862578688,1020,2655
Sat Dec 19 22:28:09 +0000 2015,678341075375947776,612,1896
Sat Dec 19 22:02:01 +0000 2015,678334497360859136,304,1427
Sat Dec 19 18:19:51 +0000 2015,678278586130948096,6857,12531
Sat Dec 19 16:47:58 +0000 2015,678255464182861824,418,1726
Sat Dec 19 01:25:31 +0000 2015,678023323247357953,439,2095
Sat Dec 19 01:16:45 +0000 2015,678021115718029313,7148,15018
Fri Dec 18 21:20:32 +0000 2015,677961670166224897,1879,3701
Fri Dec 18 18:29:07 +0000 2015,677918531514703872,463,1476
Fri Dec 18 16:56:01 +0000 2015,677895101218201600,2384,5275
Fri Dec 18 05:06:23 +0000 2015,677716515794329600,1104,3323
Fri Dec 18 04:00:46 +0000 2015,677700003327029250,1622,3689
Fri Dec 18 03:54:25 +0000 2015,677698403548192770,363,1332
Fri Dec 18 03:11:30 +0000 2015,677687604918272002,950,2681
Fri Dec 18 02:17:22 +0000 2015,677673981332312066,1677,3603
Fri Dec 18 01:31:14 +0000 2015,677662372920729601,1101,2134
Fri Dec 18 00:18:36 +0000 2015,677644091929329666,886,2040
Thu Dec 17 19:39:03 +0000 2015,677573743309385728,819,2322
Thu Dec 17 19:07:09 +0000 2015,677565715327688705,513,1409
Thu Dec 17 18:34:46 +0000 2015,677557565589463040,1322,2665
Thu Dec 17 17:56:29 +0000 2015,677547928504967168,4076,7568
Thu Dec 17 16:45:31 +0000 2015,677530072887205888,250,1161
Thu Dec 17 03:53:20 +0000 2015,677335745548390400,2017,3328
Thu Dec 17 03:48:51 +0000 2015,677334615166730240,328,1477
Thu Dec 17 03:36:28 +0000 2015,677331501395156992,265,1189
Thu Dec 17 03:26:04 +0000 2015,677328882937298944,1693,3938
Thu Dec 17 02:30:09 +0000 2015,677314812125323265,611,1799
Thu Dec 17 01:35:24 +0000 2015,677301033169788928,471,1362
Wed Dec 16 23:29:14 +0000 2015,677269281705472000,790,2164
Wed Dec 16 20:48:40 +0000 2015,677228873407442944,1840,3837
Wed Dec 16 18:03:28 +0000 2015,677187300187611136,1033,2981
Wed Dec 16 04:01:59 +0000 2015,676975532580409345,1203,3015
Wed Dec 16 02:51:45 +0000 2015,676957860086095872,907,2395
Wed Dec 16 02:19:04 +0000 2015,676949632774234114,448,1413
Wed Dec 16 02:13:31 +0000 2015,676948236477857792,980,2354
Wed Dec 16 02:08:04 +0000 2015,676946864479084545,426,1844
Wed Dec 16 01:50:26 +0000 2015,676942428000112642,855,2261
Wed Dec 16 01:27:03 +0000 2015,676936541936185344,5515,13809
Wed Dec 16 00:09:23 +0000 2015,676916996760600576,2002,3231
Tue Dec 15 22:52:02 +0000 2015,676897532954456065,817,2426
Tue Dec 15 20:40:47 +0000 2015,676864501615042560,808,2294
Tue Dec 15 17:51:44 +0000 2015,676821958043033607,17605,25124
Tue Dec 15 17:42:34 +0000 2015,676819651066732545,741,1957
Tue Dec 15 17:11:09 +0000 2015,676811746707918848,469,1536
Tue Dec 15 14:50:49 +0000 2015,676776431406465024,2249,5405
Tue Dec 15 04:19:18 +0000 2015,676617503762681856,1108,3149
Tue Dec 15 04:05:01 +0000 2015,676613908052996102,219,1183
Tue Dec 15 03:36:42 +0000 2015,676606785097199616,490,2039
Tue Dec 15 03:23:14 +0000 2015,676603393314578432,440,1280
Tue Dec 15 02:43:33 +0000 2015,676593408224403456,2410,4954
Tue Dec 15 02:32:17 +0000 2015,676590572941893632,142,1001
Tue Dec 15 02:23:26 +0000 2015,676588346097852417,896,2533
Tue Dec 15 02:02:01 +0000 2015,676582956622721024,312,1310
Tue Dec 15 01:32:24 +0000 2015,676575501977128964,1254,2807
Mon Dec 14 22:46:41 +0000 2015,676533798876651520,621,2025
Mon Dec 14 20:17:59 +0000 2015,676496375194980353,602,1641
Mon Dec 14 18:35:43 +0000 2015,676470639084101634,5224,12616
Mon Dec 14 16:34:00 +0000 2015,676440007570247681,748,1863
Mon Dec 14 15:57:56 +0000 2015,676430933382295552,385,1526
Mon Dec 14 04:52:55 +0000 2015,676263575653122048,609,2243
Mon Dec 14 03:08:46 +0000 2015,676237365392908289,331,1335
Mon Dec 14 01:58:31 +0000 2015,676219687039057920,31989,67100
Mon Dec 14 01:43:35 +0000 2015,676215927814406144,661,1881
Mon Dec 14 00:07:50 +0000 2015,676191832485810177,1145,2478
Sun Dec 13 21:07:04 +0000 2015,676146341966438401,744,2077
Sun Dec 13 19:30:01 +0000 2015,676121918416756736,1297,2335
Sun Dec 13 18:10:33 +0000 2015,676101918813499392,1284,3042
Sun Dec 13 17:57:57 +0000 2015,676098748976615425,1623,3279
Sun Dec 13 17:21:08 +0000 2015,676089483918516224,483,1431
Sun Dec 13 04:40:46 +0000 2015,675898130735476737,653,1774
Sun Dec 13 04:14:39 +0000 2015,675891555769696257,976,2297
Sun Dec 13 04:02:03 +0000 2015,675888385639251968,1067,2581
Sun Dec 13 03:21:34 +0000 2015,675878199931371520,1570,4531
Sun Dec 13 02:51:51 +0000 2015,675870721063669760,632,1783
Sun Dec 13 01:41:41 +0000 2015,675853064436391936,1460,2927
Sun Dec 13 01:25:37 +0000 2015,675849018447167488,172,1027
Sun Dec 13 01:12:15 +0000 2015,675845657354215424,1000,2477
Sat Dec 12 23:41:18 +0000 2015,675822767435051008,591,1652
Sat Dec 12 23:34:00 +0000 2015,675820929667219457,260,1140
Sat Dec 12 22:04:39 +0000 2015,675798442703122432,3787,11101
Sat Dec 12 20:57:34 +0000 2015,675781562965868544,537,1750
Sat Dec 12 18:13:51 +0000 2015,675740360753160193,388,1257
Sat Dec 12 16:16:45 +0000 2015,675710890956750848,928,2046
Sat Dec 12 16:02:36 +0000 2015,675707330206547968,771,2154
Sat Dec 12 15:59:51 +0000 2015,675706639471788032,106,693
Sat Dec 12 04:35:48 +0000 2015,675534494439489536,470,1953
Sat Dec 12 04:23:49 +0000 2015,675531475945709568,428,1276
Sat Dec 12 03:47:46 +0000 2015,675522403582218240,316,1122
Sat Dec 12 03:29:35 +0000 2015,675517828909424640,507,1414
Sat Dec 12 02:23:01 +0000 2015,675501075957489664,6485,18482
Sat Dec 12 02:07:14 +0000 2015,675497103322386432,1443,3397
Sat Dec 12 01:38:53 +0000 2015,675489971617296384,672,1406
Sat Dec 12 01:12:54 +0000 2015,675483430902214656,1081,1985
Fri Dec 11 21:51:30 +0000 2015,675432746517426176,627,1623
Fri Dec 11 17:51:04 +0000 2015,675372240448454658,563,1838
Fri Dec 11 17:12:48 +0000 2015,675362609739206656,262,1136
Fri Dec 11 16:40:19 +0000 2015,675354435921575936,18963,35178
Fri Dec 11 16:20:15 +0000 2015,675349384339542016,2532,4237
Fri Dec 11 15:19:21 +0000 2015,675334060156301312,1436,3007
Fri Dec 11 04:14:49 +0000 2015,675166823650848770,1795,3920
Fri Dec 11 03:21:23 +0000 2015,675153376133427200,2734,6072
Fri Dec 11 03:05:37 +0000 2015,675149409102012420,1878,4037
Fri Dec 11 02:56:28 +0000 2015,675147105808306176,273,1026
Fri Dec 11 02:54:12 +0000 2015,675146535592706048,349,1300
Fri Dec 11 02:49:59 +0000 2015,675145476954566656,1011,2305
Fri Dec 11 02:08:58 +0000 2015,675135153782571009,542,1398
Fri Dec 11 00:44:07 +0000 2015,675113801096802304,877,2120
Fri Dec 11 00:35:44 +0000 2015,675111688094527488,283,1042
Fri Dec 11 00:26:12 +0000 2015,675109292475830276,1259,3006
Thu Dec 10 20:19:52 +0000 2015,675047298674663426,366,1141
Thu Dec 10 18:12:05 +0000 2015,675015141583413248,1335,2918
Thu Dec 10 17:37:00 +0000 2015,675006312288268288,252,1057
Thu Dec 10 17:24:21 +0000 2015,675003128568291329,517,1672
Thu Dec 10 17:11:09 +0000 2015,674999807681908736,1232,2433
Thu Dec 10 04:18:42 +0000 2015,674805413498527744,391,934
Thu Dec 10 03:59:15 +0000 2015,674800520222154752,949,3240
Thu Dec 10 03:30:58 +0000 2015,674793399141146624,1225,2697
Thu Dec 10 03:19:24 +0000 2015,674790488185167872,278,1180
Thu Dec 10 03:11:43 +0000 2015,674788554665512960,230,871
Thu Dec 10 02:44:43 +0000 2015,674781762103414784,1335,2169
Thu Dec 10 02:15:47 +0000 2015,674774481756377088,532,1213
Thu Dec 10 01:49:36 +0000 2015,674767892831932416,883,1981
Thu Dec 10 01:37:23 +0000 2015,674764817387900928,263,852
Thu Dec 10 00:54:28 +0000 2015,674754018082705410,488,1456
Thu Dec 10 00:47:23 +0000 2015,674752233200820224,516,1580
Thu Dec 10 00:10:43 +0000 2015,674743008475090944,607,1514
Thu Dec 10 00:08:50 +0000 2015,674742531037511680,55,527
Wed Dec 09 23:58:35 +0000 2015,674739953134403584,437,1194
Wed Dec 09 23:47:22 +0000 2015,674737130913071104,103,693
Wed Dec 09 20:40:38 +0000 2015,674690135443775488,510,1237
Wed Dec 09 19:22:56 +0000 2015,674670581682434048,729,1751
Wed Dec 09 18:59:46 +0000 2015,674664755118911488,276,994
Wed Dec 09 17:46:48 +0000 2015,674646392044941312,557,1533
Wed Dec 09 17:38:19 +0000 2015,674644256330530816,311,1111
Wed Dec 09 17:15:54 +0000 2015,674638615994089473,650,1806
Wed Dec 09 16:52:27 +0000 2015,674632714662858753,637,1617
Wed Dec 09 15:09:55 +0000 2015,674606911342424069,115,1013
Wed Dec 09 06:01:26 +0000 2015,674468880899788800,2275,6676
Wed Dec 09 04:36:06 +0000 2015,674447403907457024,393,1137
Wed Dec 09 03:54:22 +0000 2015,674436901579923456,426,1198
Wed Dec 09 02:56:22 +0000 2015,674422304705744896,592,1536
Wed Dec 09 02:34:18 +0000 2015,674416750885273600,157,731
Wed Dec 09 02:09:56 +0000 2015,674410619106390016,515,1289
Wed Dec 09 01:07:00 +0000 2015,674394782723014656,635,1607
Tue Dec 08 23:36:44 +0000 2015,674372068062928900,346,931
Tue Dec 08 20:53:11 +0000 2015,674330906434379776,83,602
Tue Dec 08 20:01:55 +0000 2015,674318007229923329,570,1516
Tue Dec 08 19:19:32 +0000 2015,674307341513269249,7641,12129
Tue Dec 08 18:17:56 +0000 2015,674291837063053312,6533,15817
Tue Dec 08 16:56:51 +0000 2015,674271431610523648,800,1682
Tue Dec 08 16:47:50 +0000 2015,674269164442398721,255,961
Tue Dec 08 16:33:36 +0000 2015,674265582246694913,936,1766
Tue Dec 08 16:21:41 +0000 2015,674262580978937856,498,1391
Tue Dec 08 15:52:13 +0000 2015,674255168825880576,619,1581
Tue Dec 08 04:27:30 +0000 2015,674082852460433408,186,804
Tue Dec 08 03:57:26 +0000 2015,674075285688614912,316,1047
Tue Dec 08 03:09:46 +0000 2015,674063288070742018,2450,6769
Tue Dec 08 02:29:37 +0000 2015,674053186244734976,1441,3576
Tue Dec 08 02:23:09 +0000 2015,674051556661161984,530,1564
Tue Dec 08 01:57:39 +0000 2015,674045139690631169,710,1520
Tue Dec 08 01:47:22 +0000 2015,674042553264685056,142,772
Tue Dec 08 01:30:12 +0000 2015,674038233588723717,456,1176
Tue Dec 08 01:21:40 +0000 2015,674036086168010753,240,906
Tue Dec 08 00:37:11 +0000 2015,674024893172875264,1360,1914
Tue Dec 08 00:15:09 +0000 2015,674019345211760640,340,1208
Mon Dec 07 23:55:26 +0000 2015,674014384960745472,714,1676
Mon Dec 07 23:33:58 +0000 2015,674008982932058114,393,1297
Mon Dec 07 20:07:04 +0000 2015,673956914389192708,1069,2091
Mon Dec 07 17:38:09 +0000 2015,673919437611909120,401,1251
Mon Dec 07 16:46:21 +0000 2015,673906403526995968,1799,3406
Mon Dec 07 15:32:42 +0000 2015,673887867907739649,274,994
Mon Dec 07 04:11:02 +0000 2015,673716320723169284,843,3289
Mon Dec 07 04:09:13 +0000 2015,673715861853720576,2303,3815
Mon Dec 07 03:51:47 +0000 2015,673711475735838725,325,1114
Mon Dec 07 03:45:53 +0000 2015,673709992831262724,306,908
Mon Dec 07 03:40:24 +0000 2015,673708611235921920,315,1153
Mon Dec 07 03:34:14 +0000 2015,673707060090052608,434,1177
Mon Dec 07 03:28:45 +0000 2015,673705679337693185,439,1337
Mon Dec 07 03:07:12 +0000 2015,673700254269775872,638,1532
Mon Dec 07 02:58:09 +0000 2015,673697980713705472,2165,4067
Mon Dec 07 02:25:23 +0000 2015,673689733134946305,700,1855
Mon Dec 07 02:21:29 +0000 2015,673688752737402881,534,1325
Mon Dec 07 02:13:55 +0000 2015,673686845050527744,479,1544
Mon Dec 07 01:47:30 +0000 2015,673680198160809984,521,1460
Mon Dec 07 00:37:52 +0000 2015,673662677122719744,397,1339
Mon Dec 07 00:12:23 +0000 2015,673656262056419329,265,769
Sun Dec 06 22:54:44 +0000 2015,673636718965334016,404,1194
Sun Dec 06 21:19:54 +0000 2015,673612854080196609,802,1691
Sun Dec 06 19:21:47 +0000 2015,673583129559498752,403,1273
Sun Dec 06 19:13:01 +0000 2015,673580926094458881,297,882
Sun Dec 06 18:56:46 +0000 2015,673576835670777856,613,1482
Sun Dec 06 04:49:31 +0000 2015,673363615379013632,338,1088
Sun Dec 06 04:34:25 +0000 2015,673359818736984064,728,1558
Sun Dec 06 04:18:46 +0000 2015,673355879178194945,652,1606
Sun Dec 06 04:03:51 +0000 2015,673352124999274496,597,1761
Sun Dec 06 03:56:12 +0000 2015,673350198937153538,229,784
Sun Dec 06 03:38:05 +0000 2015,673345638550134785,1422,2700
Sun Dec 06 03:28:27 +0000 2015,673343217010679808,289,1038
Sun Dec 06 03:24:51 +0000 2015,673342308415348736,649,1362
Sun Dec 06 01:56:44 +0000 2015,673320132811366400,8705,14441
Sun Dec 06 01:48:12 +0000 2015,673317986296586240,293,924
Sun Dec 06 00:17:55 +0000 2015,673295268553605120,3484,8046
Sat Dec 05 22:41:22 +0000 2015,673270968295534593,400,1134
Sat Dec 05 20:41:29 +0000 2015,673240798075449344,798,1510
Sat Dec 05 18:51:11 +0000 2015,673213039743795200,929,2410
Sat Dec 05 14:35:56 +0000 2015,673148804208660480,688,1822
Sat Dec 05 04:36:04 +0000 2015,672997845381865473,786,2092
Sat Dec 05 04:25:50 +0000 2015,672995267319328768,328,1001
Sat Dec 05 04:00:04 +0000 2015,672988786805112832,314,1039
Sat Dec 05 03:41:37 +0000 2015,672984142909456390,593,1338
Sat Dec 05 03:28:25 +0000 2015,672980819271634944,1079,1930
Sat Dec 05 03:05:49 +0000 2015,672975131468300288,1015,1813
Sat Dec 05 02:46:02 +0000 2015,672970152493887488,391,1019
Sat Dec 05 02:37:35 +0000 2015,672968025906282496,602,1405
Sat Dec 05 02:23:49 +0000 2015,672964561327235073,701,1530
Fri Dec 04 22:17:55 +0000 2015,672902681409806336,550,1452
Fri Dec 04 22:00:08 +0000 2015,672898206762672129,459,944
Fri Dec 04 21:05:23 +0000 2015,672884426393653248,897,1661
Fri Dec 04 20:38:19 +0000 2015,672877615439593473,405,1096
Fri Dec 04 17:46:12 +0000 2015,672834301050937345,623,1398
Fri Dec 04 17:23:04 +0000 2015,672828477930868736,533,1343
Fri Dec 04 04:56:09 +0000 2015,672640509974827008,348,1032
Fri Dec 04 03:43:54 +0000 2015,672622327801233409,542,1377
Fri Dec 04 03:13:46 +0000 2015,672614745925664768,644,1302
Fri Dec 04 02:51:33 +0000 2015,672609152938721280,424,1180
Fri Dec 04 02:31:10 +0000 2015,672604026190569472,445,1188
Fri Dec 04 01:55:13 +0000 2015,672594978741354496,661,1411
Fri Dec 04 01:42:26 +0000 2015,672591762242805761,367,1014
Fri Dec 04 01:40:29 +0000 2015,672591271085670400,207,782
Thu Dec 03 22:09:14 +0000 2015,672538107540070400,404,1089
Thu Dec 03 21:11:09 +0000 2015,672523490734551040,189,696
Thu Dec 03 18:52:12 +0000 2015,672488522314567680,482,1187
Thu Dec 03 18:29:09 +0000 2015,672482722825261057,665,1221
Thu Dec 03 18:23:34 +0000 2015,672481316919734272,137,757
Thu Dec 03 17:58:48 +0000 2015,672475084225949696,770,1529
Thu Dec 03 17:23:00 +0000 2015,672466075045466113,598,1447
Thu Dec 03 04:33:27 +0000 2015,672272411274932228,3677,6888
Thu Dec 03 04:14:13 +0000 2015,672267570918129665,666,1588
Thu Dec 03 04:01:02 +0000 2015,672264251789176834,383,1212
Thu Dec 03 03:30:19 +0000 2015,672256522047614977,1699,2999
Thu Dec 03 03:21:00 +0000 2015,672254177670729728,800,1515
Thu Dec 03 02:56:30 +0000 2015,672248013293752320,656,1833
Thu Dec 03 02:45:32 +0000 2015,672245253877968896,169,733
Thu Dec 03 02:21:48 +0000 2015,672239279297454080,347,953
Thu Dec 03 01:49:05 +0000 2015,672231046314901505,1089,1956
Thu Dec 03 01:16:17 +0000 2015,672222792075620352,231,833
Thu Dec 03 00:07:09 +0000 2015,672205392827572224,1270,2414
Wed Dec 02 21:45:16 +0000 2015,672169685991993344,408,1074
Wed Dec 02 21:06:56 +0000 2015,672160042234327040,395,918
Wed Dec 02 19:44:43 +0000 2015,672139350159835138,792,1876
Wed Dec 02 18:48:47 +0000 2015,672125275208069120,1253,2578
Wed Dec 02 16:49:14 +0000 2015,672095186491711488,395,1063
Wed Dec 02 15:57:30 +0000 2015,672082170312290304,402,1003
Wed Dec 02 15:01:33 +0000 2015,672068090318987265,564,1389
Wed Dec 02 03:40:57 +0000 2015,671896809300709376,4519,9016
